file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
MRG1_roi_data.mat,4.5,0.7971755266189575,0.018472297117114067,5545541,1672.1153839133465,57.58890740031008
MRG1_roi_data.mat,5.0,0.7968290448188782,0.018624771386384964,5804444,1750.180930492358,57.58890740031008
MRG1_roi_data.mat,5.5,0.7964761853218079,0.01877538487315178,6071548,1830.7192778789863,57.58890740031008
MRG1_roi_data.mat,6.0,0.7961453199386597,0.01890442706644535,6344260,1912.9485735559592,57.58890740031008
MRG1_roi_data.mat,6.5,0.7958290576934814,0.019025137647986412,6621755,1996.6200599734311,57.58890740031008
MRG1_roi_data.mat,7.0,0.7955353260040283,0.01910625770688057,6904415,2081.8489194150884,57.58890740031008
MRG1_roi_data.mat,7.5,0.7952259182929993,0.019178850576281548,7189194,2167.71670885447,57.58890740031008
MRG1_roi_data.mat,8.0,0.7949409484863281,0.01923004537820816,7482211,2256.068455500674,57.58890740031008
MRG1_roi_data.mat,8.5,0.7946597337722778,0.019304873421788216,7780381,2345.9739568794294,57.58890740031008
S2-01_roi_data.mat,-8.5,0.3889259397983551,0.025764143094420433,361011,288.48291331730695,35.37530312225252
S2-01_roi_data.mat,-8.0,0.38826990127563477,0.025799622759222984,407640,325.7440210538377,35.37530312225252
S2-01_roi_data.mat,-7.5,0.38813674449920654,0.026117676869034767,457376,365.4879240837996,35.37530312225252
S2-01_roi_data.mat,-7.0,0.388168603181839,0.02645648829638958,509370,407.0361888043208,35.37530312225252
S2-01_roi_data.mat,-6.5,0.3880717158317566,0.026558849960565567,563897,450.60856697133727,35.37530312225252
S2-01_roi_data.mat,-6.0,0.38804692029953003,0.026607243344187737,620158,495.5665798466929,35.37530312225252
S2-01_roi_data.mat,-5.5,0.3878481984138489,0.026389027014374733,679550,543.0265663505431,35.37530312225252
S2-01_roi_data.mat,-5.0,0.3875960409641266,0.02630036510527134,741182,592.2765307936551,35.37530312225252
S2-01_roi_data.mat,-4.5,0.3873356282711029,0.026085542514920235,804405,642.7978590320192,35.37530312225252
S2-01_roi_data.mat,-4.0,0.38725000619888306,0.025910455733537674,871194,696.1687682219043,35.37530312225252
S2-01_roi_data.mat,-3.5,0.3871638774871826,0.025821521878242493,940346,751.4279443182515,35.37530312225252
S2-01_roi_data.mat,-3.0,0.3871295750141144,0.02571742981672287,1010731,807.672407378487,35.37530312225252
S2-01_roi_data.mat,-2.5,0.3872954547405243,0.025782812386751175,1084781,866.8455620223804,35.37530312225252
S2-01_roi_data.mat,-2.0,0.387660413980484,0.0260835662484169,1161150,927.871823291786,35.37530312225252
S2-01_roi_data.mat,-1.5,0.3882960081100464,0.026510123163461685,1238548,989.72035567704,35.37530312225252
S2-01_roi_data.mat,-1.0,0.3890622854232788,0.02706374228000641,1319600,1054.4887895757145,35.37530312225252
S2-01_roi_data.mat,-0.5,0.3897660970687866,0.02746543660759926,1402931,1121.0783662081287,35.37530312225252
S2-01_roi_data.mat,0.0,0.3903573453426361,0.0277787446975708,1487239,1188.448660897087,35.37530312225252
S2-01_roi_data.mat,0.5,0.39098450541496277,0.02813064493238926,1573625,1257.4794797636282,35.37530312225252
S2-01_roi_data.mat,1.0,0.3916836977005005,0.0286195520311594,1663354,1329.1816808850583,35.37530312225252
S2-01_roi_data.mat,1.5,0.3924364149570465,0.029368974268436432,1755137,1402.525227849008,35.37530312225252
S2-01_roi_data.mat,2.0,0.39305242896080017,0.03006063960492611,1847464,1476.3034837410637,35.37530312225252
S2-01_roi_data.mat,2.5,0.393520325422287,0.03060207888484001,1943229,1552.8290361309685,35.37530312225252
S2-01_roi_data.mat,3.0,0.39402225613594055,0.0310971736907959,2041050,1630.9975325579812,35.37530312225252
S2-01_roi_data.mat,3.5,0.3946762979030609,0.0315217599272728,2139232,1709.454503108241,35.37530312225252
S2-01_roi_data.mat,4.0,0.39545944333076477,0.03189118951559067,2240814,1790.6284044591657,35.37530312225252
S2-01_roi_data.mat,4.5,0.3962658643722534,0.032322388142347336,2344378,1873.3861166474192,35.37530312225252
S2-01_roi_data.mat,5.0,0.3970808982849121,0.0327826626598835,2448297,1956.4275083751538,35.37530312225252
S2-01_roi_data.mat,5.5,0.3978716731071472,0.03337246924638748,2555225,2041.873383861477,35.37530312225252
